date,ticker,adj_close
2020-01-02,A,83.2148666381836
2020-01-03,A,81.87879180908203
2020-01-06,A,82.12083435058594
2020-01-07,A,82.37254333496094
2020-01-08,A,83.18584442138672
2020-01-09,A,84.49285888671875
2020-01-10,A,84.80266571044922
2020-01-13,A,84.67683410644531
2020-01-14,A,85.18995666503906
2020-01-15,A,85.79991149902344
2020-01-16,A,86.6131591796875
2020-01-17,A,87.25215911865234
2020-01-21,A,86.75840759277344
2020-01-22,A,87.26185607910156
2020-01-23,A,86.23558044433594
2020-01-24,A,85.45136260986328
2020-01-27,A,83.80547332763672
2020-01-28,A,84.40571594238281
2020-01-29,A,84.46382141113281
2020-01-30,A,81.69483947753906
2020-01-31,A,79.93273162841797
2020-02-03,A,79.53580474853516
2020-02-04,A,80.86219787597656
2020-02-05,A,82.22734069824219
2020-02-06,A,82.12083435058594
2020-02-07,A,80.52334594726562
2020-02-10,A,81.74324798583984
2020-02-11,A,82.3822250366211
2020-02-12,A,82.7114028930664
2020-02-13,A,82.75013732910156
2020-02-14,A,83.08899688720703
2020-02-18,A,82.09178161621094
2020-02-19,A,82.63396453857422
2020-02-20,A,81.65608978271484
2020-02-21,A,82.36286163330078
2020-02-24,A,77.93830108642578
2020-02-25,A,75.46944427490234
2020-02-26,A,75.62435150146484
2020-02-27,A,74.96601104736328
2020-02-28,A,74.61743927001953
2020-03-02,A,79.36152648925781
2020-03-03,A,77.7640151977539
2020-03-04,A,81.66580963134766
2020-03-05,A,77.8995590209961
2020-03-06,A,76.06002044677734
2020-03-09,A,68.49856567382812
2020-03-10,A,70.58983612060547
2020-03-11,A,66.64933013916016
2020-03-12,A,61.40182876586914
2020-03-13,A,66.99788665771484
2020-03-16,A,62.0892333984375
2020-03-17,A,68.19845581054688
2020-03-18,A,66.67839813232422
2020-03-19,A,63.66736602783203
2020-03-20,A,64.3450927734375
2020-03-23,A,61.35341262817383
2020-03-24,A,64.86790466308594
2020-03-25,A,66.80426025390625
2020-03-26,A,71.37406921386719
2020-03-27,A,68.65347290039062
2020-03-30,A,70.53653717041016
2020-03-31,A,69.51736450195312
2020-04-01,A,66.89662170410156
2020-04-02,A,70.16768646240234
2020-04-03,A,68.35256958007812
2020-04-06,A,72.17691040039062
2020-04-07,A,71.85659790039062
2020-04-08,A,74.43851470947266
2020-04-09,A,76.03036499023438
2020-04-13,A,73.97257995605469
2020-04-14,A,76.51569366455078
2020-04-15,A,74.7879409790039
2020-04-16,A,76.43802642822266
2020-04-17,A,77.21455383300781
2020-04-20,A,75.09852600097656
2020-04-21,A,71.58482360839844
2020-04-22,A,72.96311950683594
2020-04-23,A,72.88549041748047
2020-04-24,A,73.52610778808594
2020-04-27,A,74.01142883300781
2020-04-28,A,73.23489379882812
2020-04-29,A,76.40892791748047
2020-04-30,A,74.40938568115234
2020-05-01,A,72.03131103515625
2020-05-04,A,72.37101745605469
2020-05-05,A,74.12789916992188
2020-05-06,A,75.5838623046875
2020-05-07,A,76.19534301757812
2020-05-08,A,77.36984252929688
2020-05-11,A,78.884033203125
2020-05-12,A,77.5057144165039
2020-05-13,A,77.80663299560547
2020-05-14,A,79.2431640625
2020-05-15,A,79.19464111328125
2020-05-18,A,81.20387268066406
2020-05-19,A,79.56346893310547
2020-05-20,A,79.31114196777344
2020-05-21,A,78.37931060791016
2020-05-22,A,82.4851303100586
2020-05-26,A,83.60136413574219
2020-05-27,A,83.64989471435547
2020-05-28,A,84.1449203491211
2020-05-29,A,85.55235290527344
2020-06-01,A,87.2703857421875
2020-06-02,A,87.63923645019531
2020-06-03,A,87.8333511352539
2020-06-04,A,88.46427917480469
2020-06-05,A,87.7265853881836
2020-06-08,A,87.63923645019531
2020-06-09,A,87.1344985961914
2020-06-10,A,87.17333221435547
2020-06-11,A,82.53365325927734
2020-06-12,A,83.5819320678711
2020-06-15,A,84.40699768066406
2020-06-16,A,84.87291717529297
2020-06-17,A,85.33879852294922
2020-06-18,A,85.62030792236328
2020-06-19,A,86.12503814697266
2020-06-22,A,85.93089294433594
2020-06-23,A,86.65887451171875
2020-06-24,A,84.01874542236328
2020-06-25,A,84.69818115234375
2020-06-26,A,83.37811279296875
2020-06-29,A,84.90521240234375
2020-06-30,A,85.95570373535156
2020-07-01,A,85.70281982421875
2020-07-02,A,86.25724792480469
2020-07-06,A,86.87004089355469
2020-07-07,A,86.77277374267578
2020-07-08,A,87.09374237060547
2020-07-09,A,87.46337127685547
2020-07-10,A,86.97702026367188
2020-07-13,A,86.82139587402344
2020-07-14,A,88.21234130859375
2020-07-15,A,90.3425064086914
2020-07-16,A,90.32305908203125
2020-07-17,A,91.79180908203125
2020-07-20,A,92.60884857177734
2020-07-21,A,93.39672088623047
2020-07-22,A,93.71768951416016
2020-07-23,A,94.01922607421875
2020-07-24,A,92.21977233886719
2020-07-27,A,94.61255645751953
2020-07-28,A,92.6963882446289
2020-07-29,A,94.44720458984375
2020-07-30,A,93.30915832519531
2020-07-31,A,93.6982421875
2020-08-03,A,96.38285064697266
2020-08-04,A,94.86546325683594
2020-08-05,A,95.21562957763672
2020-08-06,A,94.78764343261719
2020-08-07,A,95.10862731933594
2020-08-10,A,94.4861068725586
2020-08-11,A,93.66905975341797
2020-08-12,A,94.96273040771484
2020-08-13,A,96.07157897949219
2020-08-14,A,94.70984649658203
2020-08-17,A,94.84600830078125
2020-08-18,A,95.18643951416016
2020-08-19,A,95.28370666503906
2020-08-20,A,95.10862731933594
2020-08-21,A,95.61444091796875
2020-08-24,A,94.93354797363281
2020-08-25,A,95.65333557128906
2020-08-26,A,96.61629486083984
2020-08-27,A,96.31473541259766
2020-08-28,A,97.17071533203125
2020-08-31,A,97.67649841308594
2020-09-01,A,98.35736846923828
2020-09-02,A,100.59455108642578
2020-09-03,A,96.9178237915039
2020-09-04,A,94.19432067871094
2020-09-08,A,92.54075622558594
2020-09-09,A,95.25452423095703
2020-09-10,A,95.87703704833984
2020-09-11,A,95.9062271118164
2020-09-14,A,96.70381927490234
2020-09-15,A,97.62787628173828
2020-09-16,A,97.19013977050781
2020-09-17,A,96.87890625
2020-09-18,A,96.6649169921875
2020-09-21,A,95.44908905029297
2020-09-22,A,95.92568969726562
2020-09-23,A,94.26239776611328
2020-09-24,A,93.70795440673828
2020-09-25,A,95.02110290527344
2020-09-28,A,96.7913589477539
2020-09-29,A,97.48197174072266
2020-09-30,A,98.18231201171875
2020-10-01,A,98.45464324951172
2020-10-02,A,97.27772521972656
2020-10-05,A,100.48357391357422
2020-10-06,A,99.03166961669922
2020-10-07,A,101.22416687011719
2020-10-08,A,101.49701690673828
2020-10-09,A,103.05609130859375
2020-10-12,A,102.73452758789062
2020-10-13,A,102.72480010986328
2020-10-14,A,102.37398529052734
2020-10-15,A,102.6273422241211
2020-10-16,A,103.9720687866211
2020-10-19,A,102.79299926757812
2020-10-20,A,102.90991973876953
2020-10-21,A,102.1498794555664
2020-10-22,A,104.040283203125
2020-10-23,A,103.45561218261719
2020-10-26,A,101.95498657226562
2020-10-27,A,103.32893371582031
2020-10-28,A,99.0609130859375
2020-10-29,A,99.41170501708984
2020-10-30,A,99.47992706298828
2020-11-02,A,102.54939270019531
2020-11-03,A,104.29363250732422
2020-11-04,A,105.71629333496094
2020-11-05,A,107.51901245117188
2020-11-06,A,109.66275787353516
2020-11-09,A,109.623779296875
2020-11-10,A,107.38257598876953
2020-11-11,A,106.61277770996094
2020-11-12,A,106.64202880859375
2020-11-13,A,107.35334777832031
2020-11-16,A,107.45079040527344
2020-11-17,A,107.05127716064453
2020-11-18,A,103.24124145507812
2020-11-19,A,105.90144348144531
2020-11-20,A,108.05494689941406
2020-11-23,A,109.34119415283203
2020-11-24,A,111.748046875
2020-11-25,A,111.42647552490234
2020-11-27,A,111.17313385009766
2020-11-30,A,113.91130828857422
2020-12-01,A,112.41065216064453
2020-12-02,A,111.64085388183594
2020-12-03,A,110.67617797851562
2020-12-04,A,112.2060317993164
2020-12-07,A,111.47520446777344
2020-12-08,A,114.01847839355469
2020-12-09,A,113.42408752441406
2020-12-10,A,115.77245330810547
2020-12-11,A,115.4509048461914
2020-12-14,A,113.75537109375
2020-12-15,A,114.38875579833984
2020-12-16,A,114.24258422851562
2020-12-17,A,115.9283676147461
2020-12-18,A,116.24993896484375
2020-12-21,A,114.7687759399414
2020-12-22,A,114.36927032470703
2020-12-23,A,114.30107116699219
2020-12-24,A,114.3108139038086
2020-12-28,A,114.8175048828125
2020-12-29,A,114.23284149169922
2020-12-30,A,114.38875579833984
2020-01-02,AAPL,72.79601287841797
2020-01-03,AAPL,72.08827209472656
2020-01-06,AAPL,72.6627197265625
2020-01-07,AAPL,72.32097625732422
2020-01-08,AAPL,73.48435974121094
2020-01-09,AAPL,75.04521942138672
2020-01-10,AAPL,75.21488189697266
2020-01-13,AAPL,76.82176971435547
2020-01-14,AAPL,75.78445434570312
2020-01-15,AAPL,75.45966339111328
2020-01-16,AAPL,76.40492248535156
2020-01-17,AAPL,77.25080108642578
2020-01-21,AAPL,76.72728729248047
2020-01-22,AAPL,77.00115966796875
2020-01-23,AAPL,77.37195587158203
2020-01-24,AAPL,77.14898681640625
2020-01-27,AAPL,74.88040161132812
2020-01-28,AAPL,76.99871826171875
2020-01-29,AAPL,78.6104965209961
2020-01-30,AAPL,78.49659729003906
2020-01-31,AAPL,75.01614379882812
2020-02-03,AAPL,74.81011962890625
2020-02-04,AAPL,77.27984619140625
2020-02-05,AAPL,77.91002655029297
2020-02-06,AAPL,78.82135772705078
2020-02-07,AAPL,77.74996948242188
2020-02-10,AAPL,78.11923217773438
2020-02-11,AAPL,77.64790344238281
2020-02-12,AAPL,79.49187469482422
2020-02-13,AAPL,78.92583465576172
2020-02-14,AAPL,78.94524383544922
2020-02-18,AAPL,77.49972534179688
2020-02-19,AAPL,78.62215423583984
2020-02-20,AAPL,77.8155517578125
2020-02-21,AAPL,76.05419921875
2020-02-24,AAPL,72.44158172607422
2020-02-25,AAPL,69.98783111572266
2020-02-26,AAPL,71.09810638427734
2020-02-27,AAPL,66.45055389404297
2020-02-28,AAPL,66.41165924072266
2020-03-02,AAPL,72.5946273803711
2020-03-03,AAPL,70.2890853881836
2020-03-04,AAPL,73.54942321777344
2020-03-05,AAPL,71.1636962890625
2020-03-06,AAPL,70.21864318847656
2020-03-09,AAPL,64.66490936279297
2020-03-10,AAPL,69.32217407226562
2020-03-11,AAPL,66.9145736694336
2020-03-12,AAPL,60.30644607543945
2020-03-13,AAPL,67.53166961669922
2020-03-16,AAPL,58.84391784667969
2020-03-17,AAPL,61.4312858581543
2020-03-18,AAPL,59.92744827270508
2020-03-19,AAPL,59.46828079223633
2020-03-20,AAPL,55.69289779663086
2020-03-23,AAPL,54.5097541809082
2020-03-24,AAPL,59.97846984863281
2020-03-25,AAPL,59.64806365966797
2020-03-26,AAPL,62.78692626953125
2020-03-27,AAPL,60.18739700317383
2020-03-30,AAPL,61.90502166748047
2020-03-31,AAPL,61.7786979675293
2020-04-01,AAPL,58.528079986572266
2020-04-02,AAPL,59.50471878051758
2020-04-03,AAPL,58.64956283569336
2020-04-06,AAPL,63.7659912109375
2020-04-07,AAPL,63.027435302734375
2020-04-08,AAPL,64.6406021118164
2020-04-09,AAPL,65.1070556640625
2020-04-13,AAPL,66.38495635986328
2020-04-14,AAPL,69.73759460449219
2020-04-15,AAPL,69.10108184814453
2020-04-16,AAPL,69.65015411376953
2020-04-17,AAPL,68.705078125
2020-04-20,AAPL,67.27899169921875
2020-04-21,AAPL,65.19935607910156
2020-04-22,AAPL,67.0773696899414
2020-04-23,AAPL,66.8173828125
2020-04-24,AAPL,68.74639129638672
2020-04-27,AAPL,68.79497528076172
2020-04-28,AAPL,67.67984008789062
2020-04-29,AAPL,69.9028091430664
2020-04-30,AAPL,71.37747955322266
2020-05-01,AAPL,70.22835540771484
2020-05-04,AAPL,71.22200775146484
2020-05-05,AAPL,72.29096984863281
2020-05-06,AAPL,73.03681945800781
2020-05-07,AAPL,73.79236602783203
2020-05-08,AAPL,75.54876708984375
2020-05-11,AAPL,76.73754119873047
2020-05-12,AAPL,75.8605728149414
2020-05-13,AAPL,74.94461059570312
2020-05-14,AAPL,75.40502166748047
2020-05-15,AAPL,74.95922088623047
2020-05-18,AAPL,76.7253646850586
2020-05-19,AAPL,76.28199768066406
2020-05-20,AAPL,77.76553344726562
2020-05-21,AAPL,77.1857681274414
2020-05-22,AAPL,77.68273162841797
2020-05-26,AAPL,77.15653228759766
2020-05-27,AAPL,77.49270629882812
2020-05-28,AAPL,77.52680969238281
2020-05-29,AAPL,77.4512939453125
2020-06-01,AAPL,78.40377807617188
2020-06-02,AAPL,78.7667465209961
2020-06-03,AAPL,79.20037841796875
2020-06-04,AAPL,78.51829528808594
2020-06-05,AAPL,80.7545394897461
2020-06-08,AAPL,81.23201751708984
2020-06-09,AAPL,83.79714965820312
2020-06-10,AAPL,85.95306396484375
2020-06-11,AAPL,81.826416015625
2020-06-12,AAPL,82.53286743164062
2020-06-15,AAPL,83.55357360839844
2020-06-16,AAPL,85.7679214477539
2020-06-17,AAPL,85.64855194091797
2020-06-18,AAPL,85.68265533447266
2020-06-19,AAPL,85.19302368164062
2020-06-22,AAPL,87.42198944091797
2020-06-23,AAPL,89.28799438476562
2020-06-24,AAPL,87.71187591552734
2020-06-25,AAPL,88.87628173828125
2020-06-26,AAPL,86.14550018310547
2020-06-29,AAPL,88.13086700439453
2020-06-30,AAPL,88.8665542602539
2020-07-01,AAPL,88.6984634399414
2020-07-02,AAPL,88.6984634399414
2020-07-06,AAPL,91.0711669921875
2020-07-07,AAPL,90.7885971069336
2020-07-08,AAPL,92.9030532836914
2020-07-09,AAPL,93.30255889892578
2020-07-10,AAPL,93.4657974243164
2020-07-13,AAPL,93.03461456298828
2020-07-14,AAPL,94.5741958618164
2020-07-15,AAPL,95.224609375
2020-07-16,AAPL,94.0528793334961
2020-07-17,AAPL,93.86284637451172
2020-07-20,AAPL,95.8409194946289
2020-07-21,AAPL,94.51815032958984
2020-07-22,AAPL,94.78368377685547
2020-07-23,AAPL,90.46947479248047
2020-07-24,AAPL,90.24534606933594
2020-07-27,AAPL,92.3841781616211
2020-07-28,AAPL,90.86653900146484
2020-07-29,AAPL,92.60829162597656
2020-07-30,AAPL,93.7289047241211
2020-07-31,AAPL,103.54122161865234
2020-08-03,AAPL,106.15023040771484
2020-08-04,AAPL,106.8591079711914
2020-08-05,AAPL,107.24645233154297
2020-08-06,AAPL,110.98818969726562
2020-08-07,AAPL,108.46479797363281
2020-08-10,AAPL,110.04131317138672
2020-08-11,AAPL,106.76868438720703
2020-08-12,AAPL,110.31707000732422
2020-08-13,AAPL,112.26942443847656
2020-08-14,AAPL,112.16934967041016
2020-08-17,AAPL,111.87649536132812
2020-08-18,AAPL,112.80874633789062
2020-08-19,AAPL,112.9502944946289
2020-08-20,AAPL,115.45660400390625
2020-08-21,AAPL,121.40637969970703
2020-08-24,AAPL,122.85840606689453
2020-08-25,AAPL,121.85051727294922
2020-08-26,AAPL,123.50758361816406
2020-08-27,AAPL,122.03112030029297
2020-08-28,AAPL,121.83346557617188
2020-08-31,AAPL,125.96508026123047
2020-09-01,AAPL,130.9826202392578
2020-09-02,AAPL,128.26882934570312
2020-09-03,AAPL,117.9995346069336
2020-09-04,AAPL,118.0776138305664
2020-09-08,AAPL,110.131591796875
2020-09-09,AAPL,114.52437591552734
2020-09-10,AAPL,110.78561401367188
2020-09-11,AAPL,109.33114624023438
2020-09-14,AAPL,112.611083984375
2020-09-15,AAPL,112.78678894042969
2020-09-16,AAPL,109.45805358886719
2020-09-17,AAPL,107.71067810058594
2020-09-18,AAPL,104.29409790039062
2020-09-21,AAPL,107.45690155029297
2020-09-22,AAPL,109.14566040039062
2020-09-23,AAPL,104.56742858886719
2020-09-24,AAPL,105.64122009277344
2020-09-25,AAPL,109.60446166992188
2020-09-28,AAPL,112.2206039428711
2020-09-29,AAPL,111.37132263183594
2020-09-30,AAPL,113.05033111572266
2020-10-01,AAPL,114.00700378417969
2020-10-02,AAPL,110.32683563232422
2020-10-05,AAPL,113.72390747070312
2020-10-06,AAPL,110.4634780883789
2020-10-07,AAPL,112.33775329589844
2020-10-08,AAPL,112.23035430908203
2020-10-09,AAPL,114.1827163696289
2020-10-12,AAPL,121.4356460571289
2020-10-13,AAPL,118.21429443359375
2020-10-14,AAPL,118.30215454101562
2020-10-15,AAPL,117.8335952758789
2020-10-16,AAPL,116.183837890625
2020-10-19,AAPL,113.21629333496094
2020-10-20,AAPL,114.70984649658203
2020-10-21,AAPL,114.08509063720703
2020-10-22,AAPL,112.99178314208984
2020-10-23,AAPL,112.29869842529297
2020-10-26,AAPL,112.30846405029297
2020-10-27,AAPL,113.82152557373047
2020-10-28,AAPL,108.55020141601562
2020-10-29,AAPL,112.57201385498047
2020-10-30,AAPL,106.26596069335938
2020-11-02,AAPL,106.17811584472656
2020-11-03,AAPL,107.80831909179688
2020-11-04,AAPL,112.2108383178711
2020-11-05,AAPL,116.193603515625
2020-11-06,AAPL,116.06161499023438
2020-11-09,AAPL,113.74409484863281
2020-11-10,AAPL,113.40184783935547
2020-11-11,AAPL,116.8438949584961
2020-11-12,AAPL,116.57010650634766
2020-11-13,AAPL,116.61898040771484
2020-11-16,AAPL,117.63595581054688
2020-11-17,AAPL,116.7461166381836
2020-11-18,AAPL,115.41622161865234
2020-11-19,AAPL,116.01273345947266
2020-11-20,AAPL,114.74150848388672
2020-11-23,AAPL,111.32878875732422
2020-11-24,AAPL,112.61955261230469
2020-11-25,AAPL,113.46051788330078
2020-11-27,AAPL,114.00811767578125
2020-11-30,AAPL,116.41365051269531
2020-12-01,AAPL,120.00235748291016
2020-12-02,AAPL,120.35440826416016
2020-12-03,AAPL,120.21749114990234
2020-12-04,AAPL,119.54276275634766
2020-12-07,AAPL,121.00956726074219
2020-12-08,AAPL,121.62561798095703
2020-12-09,AAPL,119.08319091796875
2020-12-10,AAPL,120.5108413696289
2020-12-11,AAPL,119.69922637939453
2020-12-14,AAPL,119.08319091796875
2020-12-15,AAPL,125.04808807373047
2020-12-16,AAPL,124.97962951660156
2020-12-17,AAPL,125.84994506835938
2020-12-18,AAPL,123.85511779785156
2020-12-21,AAPL,125.3903579711914
2020-12-22,AAPL,128.95950317382812
2020-12-23,AAPL,128.05987548828125
2020-12-24,AAPL,129.0475616455078
2020-12-28,AAPL,133.66297912597656
2020-12-29,AAPL,131.88328552246094
2020-12-30,AAPL,130.7587890625
2020-01-02,ABBV,72.264892578125
2020-01-03,ABBV,71.5789566040039
2020-01-06,ABBV,72.14382934570312
2020-01-07,ABBV,71.73226928710938
2020-01-08,ABBV,72.24068450927734
2020-01-09,ABBV,72.7974853515625
2020-01-10,ABBV,71.86944580078125
2020-01-13,ABBV,71.43370819091797
2020-01-14,ABBV,72.13704681396484
2020-01-15,ABBV,73.00403594970703
2020-01-16,ABBV,73.00403594970703
2020-01-17,ABBV,71.9734878540039
2020-01-21,ABBV,71.96531677246094
2020-01-22,ABBV,71.32736206054688
2020-01-23,ABBV,69.74068450927734
2020-01-24,ABBV,68.32575225830078
2020-01-27,ABBV,68.71833801269531
2020-01-28,ABBV,68.51385498046875
2020-01-29,ABBV,68.04767608642578
2020-01-30,ABBV,66.88626098632812
2020-01-31,ABBV,66.26468658447266
2020-02-03,ABBV,67.31158447265625
2020-02-04,ABBV,68.99642944335938
2020-02-05,ABBV,70.85301208496094
2020-02-06,ABBV,71.30282592773438
2020-02-07,ABBV,75.4822006225586
2020-02-10,ABBV,77.49419403076172
2020-02-11,ABBV,78.51656341552734
2020-02-12,ABBV,79.98056030273438
2020-02-13,ABBV,77.98493194580078
2020-02-14,ABBV,76.92169189453125
2020-02-18,ABBV,76.56180572509766
2020-02-19,ABBV,76.99527740478516
2020-02-20,ABBV,77.06890106201172
2020-02-21,ABBV,77.66595458984375
2020-02-24,ABBV,76.17741394042969
2020-02-25,ABBV,72.9385986328125
2020-02-26,ABBV,72.308837890625
2020-02-27,ABBV,69.86335754394531
2020-02-28,ABBV,70.10055541992188
2020-03-02,ABBV,72.53785705566406
2020-03-03,ABBV,71.6218032836914
2020-03-04,ABBV,75.04057312011719
2020-03-05,ABBV,74.10816192626953
2020-03-06,ABBV,72.64417266845703
2020-03-09,ABBV,69.74068450927734
2020-03-10,ABBV,71.58909606933594
2020-03-11,ABBV,69.39717102050781
2020-03-12,ABBV,64.29360961914062
2020-03-13,ABBV,69.82246398925781
2020-03-16,ABBV,60.74399948120117
2020-03-17,ABBV,59.721656799316406
2020-03-18,ABBV,58.094058990478516
2020-03-19,ABBV,58.11861038208008
2020-03-20,ABBV,56.28654479980469
2020-03-23,ABBV,52.7532958984375
2020-03-24,ABBV,55.19876480102539
2020-03-25,ABBV,55.54228591918945
2020-03-26,ABBV,60.384124755859375
2020-03-27,ABBV,59.43538284301758
2020-03-30,ABBV,61.53733825683594
2020-03-31,ABBV,62.3143310546875
2020-04-01,ABBV,60.048789978027344
2020-04-02,ABBV,61.447364807128906
2020-04-03,ABBV,60.007896423339844
2020-04-06,ABBV,61.9380989074707
2020-04-07,ABBV,61.660030364990234
2020-04-08,ABBV,64.252685546875
2020-04-09,ABBV,65.22599792480469
2020-04-13,ABBV,65.67581939697266
2020-04-14,ABBV,68.17434692382812
2020-04-15,ABBV,67.91703033447266
2020-04-16,ABBV,67.95021057128906
2020-04-17,ABBV,69.27005004882812
2020-04-20,ABBV,69.7182846069336
2020-04-21,ABBV,66.70510864257812
2020-04-22,ABBV,67.62649536132812
2020-04-23,ABBV,68.09964752197266
2020-04-24,ABBV,69.38626098632812
2020-04-27,ABBV,70.29934692382812
2020-04-28,ABBV,68.6972885131836
2020-04-29,ABBV,69.52738189697266
2020-04-30,ABBV,68.23246765136719
2020-05-01,ABBV,68.7636947631836
2020-05-04,ABBV,67.95021057128906
2020-05-05,ABBV,70.86380767822266
2020-05-06,ABBV,70.90530395507812
2020-05-07,ABBV,69.90922546386719
2020-05-08,ABBV,69.69338989257812
2020-05-11,ABBV,72.96389770507812
2020-05-12,ABBV,75.08890533447266
2020-05-13,ABBV,73.76908874511719
2020-05-14,ABBV,74.65725708007812
2020-05-15,ABBV,75.29643249511719
2020-05-18,ABBV,75.92728424072266
2020-05-19,ABBV,75.70315551757812
2020-05-20,ABBV,75.69486999511719
2020-05-21,ABBV,77.21389770507812
2020-05-22,ABBV,76.45023345947266
2020-05-26,ABBV,75.29643249511719
2020-05-27,ABBV,74.69047546386719
2020-05-28,ABBV,74.73197174072266
2020-05-29,ABBV,76.92339324951172
2020-06-01,ABBV,75.28811645507812
2020-06-02,ABBV,75.57035064697266
2020-06-03,ABBV,75.44583129882812
2020-06-04,ABBV,77.23051452636719
2020-06-05,ABBV,77.90286254882812
2020-06-08,ABBV,78.51715087890625
2020-06-09,ABBV,79.82862854003906
2020-06-10,ABBV,80.43461608886719
2020-06-11,ABBV,76.58305358886719
2020-06-12,ABBV,76.74905395507812
2020-06-15,ABBV,77.26371765136719
2020-06-16,ABBV,79.73735046386719
2020-06-17,ABBV,79.47172546386719
2020-06-18,ABBV,79.87847137451172
2020-06-19,ABBV,80.27690887451172
2020-06-22,ABBV,80.74173736572266
2020-06-23,ABBV,80.77494049072266
2020-06-24,ABBV,78.97366333007812
2020-06-25,ABBV,80.50932312011719
2020-06-26,ABBV,79.79544067382812
2020-06-29,ABBV,80.05278015136719
2020-06-30,ABBV,81.49712371826172
2020-07-01,ABBV,82.29399108886719
2020-07-02,ABBV,82.07816314697266
2020-07-06,ABBV,82.18608856201172
2020-07-07,ABBV,82.46830749511719
2020-07-08,ABBV,82.41021728515625
2020-07-09,ABBV,81.29789733886719
2020-07-10,ABBV,80.37651824951172
2020-07-13,ABBV,81.23148345947266
2020-07-14,ABBV,83.07154083251953
2020-07-15,ABBV,84.42427062988281
2020-07-16,ABBV,83.95375061035156
2020-07-17,ABBV,84.71835327148438
2020-07-20,ABBV,83.63449096679688
2020-07-21,ABBV,81.8364486694336
2020-07-22,ABBV,82.08850860595703
2020-07-23,ABBV,82.36578369140625
2020-07-24,ABBV,81.5927734375
2020-07-27,ABBV,81.63480377197266
2020-07-28,ABBV,81.25669860839844
2020-07-29,ABBV,81.5087661743164
2020-07-30,ABBV,80.6937484741211
2020-07-31,ABBV,79.74431610107422
2020-08-03,ABBV,80.60973358154297
2020-08-04,ABBV,79.22337341308594
2020-08-05,ABBV,78.34957885742188
2020-08-06,ABBV,77.77823638916016
2020-08-07,ABBV,78.07229614257812
2020-08-10,ABBV,77.61858367919922
2020-08-11,ABBV,77.86225128173828
2020-08-12,ABBV,80.24844360351562
2020-08-13,ABBV,79.55107116699219
2020-08-14,ABBV,79.87875366210938
2020-08-17,ABBV,80.9542236328125
2020-08-18,ABBV,80.36607360839844
2020-08-19,ABBV,80.74417114257812
2020-08-20,ABBV,79.98798370361328
2020-08-21,ABBV,79.70230865478516
2020-08-24,ABBV,79.40823364257812
2020-08-25,ABBV,79.03013610839844
2020-08-26,ABBV,79.2738037109375
